product id;active (0/1);name *;categories (x,y,z...);price tax excluded;tax rules id;wholesale price;on sale (0/1);discount amount;discount percent;discount from (yyyy-mm-dd);discount to (yyyy-mm-dd);reference #;supplier reference #;supplier;manufacturer;ean13;upc;MPN;ecotax;width;height;depth;weight;delivery time of in-stock products;delivery time of out-of-stock products with allowed orders;quantity;minimal quantity;low stock level;send me an email when the quantity is under this level;visibility;additional shipping cost;unity;unit price;summary;description;tags (x,y,z...);meta title;meta keywords;meta description;url rewritten;text when in stock;text when backorder allowed;available for order (0 = no, 1 = yes);product available date;product creation date;show price (0 = no, 1 = yes);image urls (x,y,z...);image alt texts (x,y,z...);delete existing images (0 = no, 1 = yes);feature(name:value:position);available online only (0 = no, 1 = yes);condition;customizable (0 = no, 1 = yes);uploadable files (0 = no, 1 = yes);text fields (0 = no, 1 = yes);out of stock action;virtual product;file url;number of allowed downloads;expiration date;number of days;id / name of shop;advanced stock management;depends on stock;warehouse;acessories  (x,y,z...)
96;1;Ośmiornica dwustronna galaxy gwiazdki;Fidget toys;21.943089;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;20;;;;both;8.99;;;"<p>Ośmiornica Galaxy</p>
<p>Maskotka Ośmiorniczka Octupus - dwustronna</p>
<p>Maskotka Octopus - <strong>doskonały pomysł na określanie i wyrażanie emocji.</strong> To również sprytny pretekst do rozmowy o nich. <strong>Dwukolorowa</strong>, <strong>dwustronna</strong> i mięciutka. Pięknie zdobiona w cudownych kolorach.</p>";;;;;;;;;;;;;file:///images/20667-large_default-osmiornica-dwustronna.jpg,file:///images/20662-large_default-osmiornica-dwustronna.jpg,file:///images/20661-large_default-osmiornica-dwustronna.jpg,file:///images/20663-large_default-osmiornica-dwustronna.jpg,file:///images/20664-large_default-osmiornica-dwustronna.jpg,file:///images/20665-large_default-osmiornica-dwustronna.jpg,file:///images/20666-large_default-osmiornica-dwustronna.jpg;;;;;;;;;;;;;;;;;;;
97;1;Gniotki kolorowe stworki;Gniotki antystresowe;7.308943;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;54;;;;both;8.99;;;<p>Magiczne kule ZWIERZACZKI antystresowe<br />w 6 kolorach Z MORDECZKAMI ( fiolet, róż, pomarańcz, biały, brązowy, rudy, niebieski)</p>;"<p>* Ciekawe kule wypełnione piankową masą jak budyń<br />* Nowa plastyczna formuła<br />* Gniotki antystresowe aksamitne w dotyku i pięknie pachnące<br />----</p>
<p>Gniotki - doskonale ugniatające się. Wnętrze wypełnione masą piankową. Klasyczne gniotki w nowatorskiej formule - pianka slime w sylikonowej bańce. Możliwość ugniatania i naciągania. Gniotka można w każdej chwili umyć pod wodą.</p>
<p>* Rewelacyjny do ćwiczenia rączki w zabawny sposób, rekomendowany również jako narzędzie do rehabilitacji.</p>
<p>* Ćwiczy małą motorykę to doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę</p>
<p>* Dorosłym osobom starszym pomoże odreagować stres i wyciszyć emocje. Pełni funkcję gniotka odstresowywującego. Zdecydowanie rozwesela!</p>
<p>----</p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego.</p>";;;;;;;;;;;;file:///images/20552-large_default-gniotki-kolorowe-stworki.jpg,file:///images/20548-large_default-gniotki-kolorowe-stworki.jpg,file:///images/20546-large_default-gniotki-kolorowe-stworki.jpg,file:///images/20547-large_default-gniotki-kolorowe-stworki.jpg,file:///images/20545-large_default-gniotki-kolorowe-stworki.jpg,file:///images/20549-large_default-gniotki-kolorowe-stworki.jpg,file:///images/20550-large_default-gniotki-kolorowe-stworki.jpg,file:///images/20551-large_default-gniotki-kolorowe-stworki.jpg;;;;;;;;;;;;;;;;;;;
98;1;Box jednorożec z torebką unicorn;zestawy kreatywne;51.212195;1;;1;;10;2022-12-12;2023-01-12;;;;;;;;;;;;;;;165;;;;both;8.99;;;<p>ZESTAW PREZENTOWY - PEŁEN WRAŻEŃ<br />Kreatywny zestaw - DIY - JEDNOROŻEC // PEGAZ</p>;"<p>SURPRISE - TOREBKA - PEŁNA SKARBÓW<br />_ _ _ _ _</p>
<p>KREATYWNY BOX ZAWIERA W SOBIE REWELACYJNE ZABAWKI IDEALNE DLA DZIEWCZYNKI LUBIĄCEJ BAJECZNE PEGAZY. TOREBKA IDEALNA JEST JAKO PREZENT Z NAJWAŻNIEJSZYMI GADŻETAMI :)</p>
<p>Kreatywny box zawiera w sobie cudowne zabawki i dodatki idealne dla dziewczynki. W torebce, którą można zabrać ze sobą znajdzie się również cudowna spinka do włosów w stylu magicznego jednorożca. Dziewczynka znajdzie w niej również kosmetyk, pamiętniczek oraz rewelacyjną grę zręcznościową. Na koniec można pobawić się rewelacyjnie pachnącym - slimem z figurką wewnątrz słoiczka. Do tego, niezawodny fidget toy - tęczowy unickorn.</p>
<p>_____</p>
<p>IDEALNY POMYSŁ NA KREATYWNY I FUNKCJONALNY PREZENT</p>
<p> </p>
<p>Skład zestawu:</p>
<p>- PRZEPIĘKNA TOREBKA JEDNOROŻEC</p>
<p>- 1 SLIME CRYSTAL Z FIGURKĄ KONIKA</p>
<p>- 1 FIDGET TOY - POP IT TĘCZOWY JEDNOROŻEC</p>
<p>- 1 PRZEPIĘKNA SPINKA DO WŁOSÓW</p>
<p>- 1 SEKRETNIK NIESPODZIANKA</p>
<p>- 1 GRA ZRĘCZNOŚCIOWA Z UNICORNEM</p>
<p> </p>
<p>#SUPER NA PREZENT<br />Edycja limitowana, rzeczywiste zdjęcia</p>
<p> </p>
<p># PRZEPIĘKNA TOREBKA UNICORN - HOLOGRAFICZNA I PIĘKNIE MIENIĄCA SIĘ. MOŻLIWOŚĆ REGULACJI PASECZKA (MOŻE BYĆ KRÓTSZA I DŁUŻSZA)<br />W ZESTAWIE ZNAJDUJĄ SIĘ JEDNA SPOŚRÓD PREZENTOWANYCH NA ZDJĘCIU.</p>";;;;;;;;;;;;file:///images/23242-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/17162-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/17159-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/16201-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/16185-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/17704-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/21990-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/17705-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/17706-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/21842-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/23244-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/23243-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/21839-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/21841-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/20221-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/21843-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/20222-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/20223-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/21840-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/21991-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/21992-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/21993-large_default-box-jednorozec-z-torebka-unicorn.jpg,file:///images/21994-large_default-box-jednorozec-z-torebka-unicorn.jpg;;;;;;;;;;;;;;;;;;;
99;1;Popit avocado kawaii ANTYSTRESOWE AWOKADO;Popit;16.252033;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;34;;;;both;8.99;;;"<p>Pop it!<br />Wciśnij wszystkie bąbelki, wydadzą wyraźny dźwięk POP!</p>
<p>Smakowite AWOKADO fidget toy</p>
<p>17x12cm</p>";"<p>Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej. Można pstrykać z bąbelków w nieskończoność. Podczas tej zabawy możemy się odprężyć i rozluźnić. Dodatkowo przyciskaniu towarzyszy charakterystyczne dźwięk POP.</p>
<p>-----</p>
<p>Zabawka jest również doskonałym narzędziem do pracy podczas zajęć sensorycznych rozwijających małą motorykę dorosłym zaś pomoże odreagować stres i wyciszyć emocje.</p>
<p>Materiał elastyczny: Silikon</p>
<p>rzeczywiste zdjęcia produktu</p>";;;;;;;;;;;;file:///images/22146-large_default-popit-avocado-kawaii-antystresowe-awokado.jpg,file:///images/22147-large_default-popit-avocado-kawaii-antystresowe-awokado.jpg;;;;;;;;;;;;;;;;;;;
100;1;Kule sensoryczne kulka ciasto 4 szt;Gniotki antystresowe;20.317073;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<p><strong>Kule sensoryczne</strong> w ciekawej formie ciasta. Idealne do gniecenia. W środku pianka.</p>
<p>Komplet 4 sztuk.</p>";;;;;;;;;;;;;file:///images/20378-large_default-kule-sensoryczne-kulka-ciasto-2szt.jpg,file:///images/20375-large_default-kule-sensoryczne-kulka-ciasto-2szt.jpg,file:///images/20376-large_default-kule-sensoryczne-kulka-ciasto-2szt.jpg,file:///images/20377-large_default-kule-sensoryczne-kulka-ciasto-2szt.jpg,file:///images/20379-large_default-kule-sensoryczne-kulka-ciasto-2szt.jpg,file:///images/20380-large_default-kule-sensoryczne-kulka-ciasto-2szt.jpg;;;;;;;;;;;;;;;;;;;
101;1;Gniotek orbeez winogrono;Gniotki antystresowe;4.830488;1;;1;;15;2022-12-12;2023-01-12;;;;;;;;;;;;;;;452;;;;both;8.99;;;"<p>WINOGRONO gniotek antystresowy z kuleczkami ORBEEZ</p>
<p>Wesoły Owocek</p>
<p>* miły w dotyku, umili czas</p>
<p>* odpręży, miło przelewające sie kuleczki żelowe</p>
<p>* łatwy do pielęgnacji, wystarczy umyć go pod wodą</p>";"<p></p>
<p>Rewelacyjny ściskacz z dużą ilością kuleczek ORBEEZ</p>
<p>Gniotek squishy 1szt - doskonale ugniatający się. Z kuleczkami wewnątrz. Klasyczny gniotek w ciekawej oprawie. Możliwość ugniatania i naciągania.</p>
<p>* Rewelacyjny do ćwiczenia rączki w zabawny sposób, rekomendowany również jako narzędzie do rehabilitacji.</p>
<p>* Ćwiczy małą motorykę to doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę</p>
<p>* Dorosłym osobom pomoże odreagować stres i wyciszyć emocje. Pełni funkcję gniotka odstresowywującego.</p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego.</p>";;;;;;;;;;;;file:///images/20240-large_default-gniotek-orbeez-winogrono.jpg,file:///images/20237-large_default-gniotek-orbeez-winogrono.jpg,file:///images/20238-large_default-gniotek-orbeez-winogrono.jpg,file:///images/20239-large_default-gniotek-orbeez-winogrono.jpg;;;;;;;;;;;;;;;;;;;
102;1;Kule sensoryczne z pianką XL tęczowe;Gniotki antystresowe;13.813008;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<p>Kula sensoryczna 1szt.</p>
<p>Duża, wytrzymała z pianką</p>
<p>Wspaniałe kolory</p>";"<p>Magiczna kula AKSAMIT gniotki antystresowe</p><p>DUŻA KOLOROWA KULA SENSORYCZNA</p><p>kula kryje w sobie piankę mięciutką niczym mus</p><p><br></p><p>* Ciekawa kula wypełniona piankową masą</p><p>* Nowa plastyczna formuła</p><p>* Piękne kolory, po ściśnięciu widać kolejne kolory !!!</p><p>* Dużaaa</p><p><br></p><p>Gniotek doskonale ugniatający się.&nbsp; Wnętrze wypełnione masą piankową. Nowatorska formuła - pianka slime w aksamitnej bańce. Możliwość ugniatania i naciągania. Gniotka można w każdej chwili umyć pod wodą. Piękne nasycone kolory.</p><p><br></p><p>Rewelacyjny do ćwiczenia rączki w zabawny sposób, rekomendowany również jako narzędzie do rehabilitacji.</p><p><br></p><p>Ćwiczy małą motorykę to doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę</p><p><br></p><p>Dorosłym osobom pomoże odreagować stres i wyciszyć emocje. Pełni funkcję gniotka odstresowywującego.</p><p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego.</p>";;;;;;;;;;;;file:///images/20244-large_default-kule-sensoryczne-z-pianka-xl-teczowe-.jpg,file:///images/20241-large_default-kule-sensoryczne-z-pianka-xl-teczowe-.jpg,file:///images/20242-large_default-kule-sensoryczne-z-pianka-xl-teczowe-.jpg,file:///images/20243-large_default-kule-sensoryczne-z-pianka-xl-teczowe-.jpg,file:///images/20245-large_default-kule-sensoryczne-z-pianka-xl-teczowe-.jpg;;;;;;;;;;;;;;;;;;;
103;1;popit baby yoda tęczowa;Popit;21.943903;1;;1;;10;2022-12-12;2023-01-12;;;;;;;;;;;;;;;48;;;;both;8.99;;;"<p>Push bubble pop it</p>
<p>Baby Yoda w kolorystyce tęczowej.</p>";;;;;;;;;;;;;file:///images/20206-large_default-popit-baby-yoda-teczowa.jpg;;;;;;;;;;;;;;;;;;;
104;1;Ośmiornica brelok popit;Popit;11.373984;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;13;;;;both;8.99;;;"<p>Cudowny brelok - ciekawa ośmiorniczka</p>
<p>Fidget Pop it - Ośmiorniczka Octupus</p>
<p>kolorystyka galaxy</p>
<p>* Rewelacyjny gadżet antystresowy. Śliczne kolory, super do ugniatania.</p>
<p>* Można przyczepić ją do plecaka lub piórnika. Umili każdy dzień :)</p>";"<p><strong>Dostępne różne kolory, przewaga niebieskiego, przewaga pistacjowego, przewaga różu, przewaga fioletu, przewaga czerwieni, przewaga limonki.</strong></p>
<p>W przypadku braku wskazania we wiadomości dla sprzedającego bezpośrednio w formularzu zakupowym ""pole wiadomość dla sprzedawcy"" - wzór niespodzianka, zawsze piękne kolory.</p>
<p></p>
<p>Można wskazać również opcję kolorystyczną dla dziewczynki lub chłopca.</p>";;;;;;;;;;;;file:///images/20202-large_default-osmiornica-popit.jpg,file:///images/20203-large_default-osmiornica-popit.jpg,file:///images/20204-large_default-osmiornica-popit.jpg,file:///images/20205-large_default-osmiornica-popit.jpg;;;;;;;;;;;;;;;;;;;
105;1;kostka kula logiczna fidget;kostki logiczne;20.317073;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<h2>Kula logiczna</h2>
<p>Super łamigłówka nie tylko dla najmłodszych</p>";"<p>Świetna jakość, piękne kolory</p>
<p>Płynnie chodzi jest bardzo szybka i stabilna - idealna do bicia swoich rekordów. Antypoślizgowe naklejki</p>
<p>Klasyczne kolory</p>
<p>średnica: 68 mm</p>";;;;;;;;;;;;file:///images/6388-large_default-kostka-kula.jpg,file:///images/6386-large_default-kostka-kula.jpg,file:///images/6385-large_default-kostka-kula.jpg,file:///images/6387-large_default-kostka-kula.jpg,file:///images/6384-large_default-kostka-kula.jpg;;;;;;;;;;;;;;;;;;;
106;1;Popit candy kokarda;Popit;18.651626;1;;1;;15;2022-12-12;2023-01-12;;;;;;;;;;;;;;;48;;;;both;8.99;;;"<p>fidget popit w cukierkowych kolorach</p>
<p>wzór kokarda</p>
<p></p>";;;;;;;;;;;;;file:///images/20120-large_default-popit-candy-kokarda.jpg,file:///images/20121-large_default-popit-candy-kokarda.jpg,file:///images/20122-large_default-popit-candy-kokarda.jpg;;;;;;;;;;;;;;;;;;;
107;1;Arbuz kulka gniotek antystresowy;Gniotki antystresowe;6.495935;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;2;;;;both;8.99;;;"<p>Arbuzik kulka gniotek antystresowy </p>
<p>Soczysty Arbuz</p>
<p></p>
<p>Gniotek 1szt - doskonale ugniatający się. Wodnista świeża poświatą wewnątrz.</p>
<p>Klasyczny gniotek w ciekawej oprawie. Możliwość ugniatania i naciągania.</p>
<p>Gniotka można w każdej chwili umyć pod wodą.</p>
<p></p>";"<p>Rewelacyjny do ćwiczenia rączki w zabawny sposób, rekomendowany również jako narzędzie do rehabilitacji.</p>
<p>Ćwiczy małą motorykę to doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę</p>
<p>Dorosłym osobom pomoże odreagować stres i wyciszyć emocje. Pełni funkcję gniotka odstresowywującego.</p>
<p></p>
<p></p>
<p></p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego.</p>";;;;;;;;;;;;file:///images/20088-large_default-gniotek-arbuz.jpg,file:///images/20085-large_default-gniotek-arbuz.jpg,file:///images/20086-large_default-gniotek-arbuz.jpg,file:///images/20087-large_default-gniotek-arbuz.jpg;;;;;;;;;;;;;;;;;;;
108;1;zestaw fidgets summer aloha;Zestawy antystresowe;48.772358;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;147;;;;both;8.99;;;"<p>Letni i apetyczny Zestaw zabawek sensorycznych:</p>
<h2>Summer Party Aloha</h2>
<p>1. POP IT PUSH BUBBLE - silikonowe bąbelki 1 szt.</p>
<p>2. Brelok simple dimple - 1 szt.</p>
<p>3. Gniotek Ananas Orbeez - 1szt.</p>
<p>4. Bransoletka Pop it UV - 1 szt.</p>";"<p>1. POP IT Zabawka antystresowa nawiązuje do lubianej folii bąbelkowej. Można pstrykać z bąbelków w nieskończoność. Podczas tej zabawy możemy się odprężyć i rozluźnić. Dodatkowo przyciskaniu towarzyszy charakterystyczny dźwięk. Wykonany z sylikonu.</p>
<p>2. Brelok Simple Dimple, zabawka zajmująca niespokojne dłonie w pięknej letniej odsłonie. Ślicznie kolorowa.  Dodatkowo wspaniały brelok..</p>
<p>3. Gniotek Ananas typu Orbeez. Wewnątrz znajduje się wiele kulek, które można ściskać i ściskać. Super zabawa i jednocześnie ćwiczenie rączki.</p>
<p>4. Bransoletka zmieniająca kolor UV typu Pop it!. Zabierz zabawkę ze sobą na wakacje. W słońcu zmieni kolor.</p>
<p></p>
<p>Zabawki to również doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę, dorosłym zaś pomogą odreagować stres i wyciszyć emocje.</p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego.</p>
<p>W przypadku braku wskazania we wiadomości dla sprzedającego koloru ananasa: miętowy, żółty fluo, fioletowy lub malinowy - bezpośrednio w formularzu zakupowym ""pole wiadomość dla sprzedawcy"" - kolor niespodzianka, zawsze pięknie kolorowy widoczny na zdjęciach.</p>
<p>Istnieje możliwość wskazania opcji kolorystycznej: zestaw dla dziewczynki lub zestaw dla chłopca.</p>
<p></p>
<p>Zabawki to również doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę, dorosłym zaś pomogą odreagować stres i wyciszyć emocje.</p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego.</p>";;;;;;;;;;;;file:///images/20067-large_default-zestaw-fidgets-summer-aloha.jpg,file:///images/20068-large_default-zestaw-fidgets-summer-aloha.jpg,file:///images/20069-large_default-zestaw-fidgets-summer-aloha.jpg,file:///images/20070-large_default-zestaw-fidgets-summer-aloha.jpg,file:///images/20071-large_default-zestaw-fidgets-summer-aloha.jpg,file:///images/20072-large_default-zestaw-fidgets-summer-aloha.jpg,file:///images/20073-large_default-zestaw-fidgets-summer-aloha.jpg,file:///images/20074-large_default-zestaw-fidgets-summer-aloha.jpg,file:///images/20075-large_default-zestaw-fidgets-summer-aloha.jpg,file:///images/20076-large_default-zestaw-fidgets-summer-aloha.jpg,file:///images/20079-large_default-zestaw-fidgets-summer-aloha.jpg;;;;;;;;;;;;;;;;;;;
109;1;Ananas Fluo gniotek aloha;Gniotki antystresowe;8.12195;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;0;;;;both;8.99;;;"<p>Legendarny Ananas gniotek antystresowy</p>
<p>Doskonale ugniatający się.</p>
<p>Klasyczny gniotek w ciekawej oprawie.</p>
<p>Możliwość ugniatania i naciągania. Gniotka można w każdej chwili umyć pod wodą.</p>";"<p>Rewelacyjny do ćwiczenia rączki w zabawny sposób, rekomendowany również jako narzędzie do rehabilitacji.</p>
<p>Ćwiczy małą motorykę to doskonałe narzędzia do pracy podczas zajęć sensorycznych rozwijających małą motorykę.</p>
<p>Dorosłym osobom pomoże odreagować stres i wyciszyć emocje. Pełni funkcję gniotka odstresowywującego.</p>
<p></p>
<p>Uwaga! Przeznaczone do użytku pod nadzorem dorosłego. W przypadku braku wyboru koloru w formularzu zakupowym, pole wiadomość dla sprzedawcy, kolor niespodzianka.</p>";;;;;;;;;;;;file:///images/20064-large_default-ananas-fluo-gniotek-aloha.jpg,file:///images/20058-large_default-ananas-fluo-gniotek-aloha.jpg,file:///images/20059-large_default-ananas-fluo-gniotek-aloha.jpg,file:///images/20060-large_default-ananas-fluo-gniotek-aloha.jpg,file:///images/20061-large_default-ananas-fluo-gniotek-aloha.jpg,file:///images/20062-large_default-ananas-fluo-gniotek-aloha.jpg,file:///images/20063-large_default-ananas-fluo-gniotek-aloha.jpg;;;;;;;;;;;;;;;;;;;
110;1;Pop tubes duże rurki zabawki sesnsoryczne 4szt;Fidget toys;20.724797;1;;1;;15;2022-12-12;2023-01-12;;;;;;;;;;;;;;;2;;;;both;8.99;;;"<p>4 x pop tube - losowe kolory</p>
<p>rozmiar L</p>
<p><strong>komplet 4 sztuki</strong></p>";;;;;;;;;;;;;file:///images/20026-large_default-pop-tubes-duze-rurki-zabawki-sesnsoryczne-4szt.jpg,file:///images/20025-large_default-pop-tubes-duze-rurki-zabawki-sesnsoryczne-4szt.jpg;;;;;;;;;;;;;;;;;;;
111;1;Pop tubes small rurki zabawki antystresowe 4 szt.;Fidget toys;10.560976;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;247;;;;both;8.99;;;"<p>4 x pop tube - losowe kolory</p>
<p>rozmiar S</p>
<p><strong>komplet 4 sztuki</strong></p>";;;;;;;;;;;;;file:///images/20024-large_default-rurki-zabawki-antystresowe-kolory.jpg,file:///images/20023-large_default-rurki-zabawki-antystresowe-kolory.jpg;;;;;;;;;;;;;;;;;;;
112;1;Zestaw fidget toys;Zestawy antystresowe;42.268293;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;296;;;;both;8.99;;;<p>Zestaw zabawek sensorycznych do IS</p>;"<p style=""font-size: 16px; color: #222222; font-family: 'Open Sans', sans-serif; line-height: 21px; text-size-adjust: 100%; text-align: start;""><span style=""color: #222222; font-family: Open Sans, sans-serif;""><span style=""font-size: 16px;"">1. POP IT PUSH BUBBLE - silikonowe bąbelki 1szt.</span></span></p>
<p style=""font-size: 16px; color: #222222; font-family: 'Open Sans', sans-serif; line-height: 21px; text-size-adjust: 100%; text-align: start;""><span style=""color: #222222; font-family: Open Sans, sans-serif;""><span style=""font-size: 16px;"">2. Kula Logiczna - 1 szt. różnokolorowej kulki</span></span></p>
<p style=""font-size: 16px; color: #222222; font-family: 'Open Sans', sans-serif; line-height: 21px; text-size-adjust: 100%; text-align: start;""><span style=""color: #222222; font-family: Open Sans, sans-serif;""><span style=""font-size: 16px;"">3. Simple Dimple brelok 1 szt.</span></span></p>";;;;;;;;;;;;file:///images/20016-large_default-zestaw-fidget-toys.jpg,file:///images/20017-large_default-zestaw-fidget-toys.jpg,file:///images/20019-large_default-zestaw-fidget-toys.jpg,file:///images/20020-large_default-zestaw-fidget-toys.jpg,file:///images/20018-large_default-zestaw-fidget-toys.jpg;;;;;;;;;;;;;;;;;;;
113;1;Push Popit gra kolorowa;Popit;21.943089;1;;0;;;2022-12-12;2023-01-12;;;;;;;;;;;;;;;36;;;;both;8.99;;;"<p>Popit w białej ramce z instrukcją gry.</p>
<p>Piękne kolory, dużo zabawy.</p>
<p>W komplecie zawieszka.</p>";;;;;;;;;;;;;file:///images/19994-large_default-push-popit-gra-kolorowa-.jpg,file:///images/19996-large_default-push-popit-gra-kolorowa-.jpg,file:///images/19995-large_default-push-popit-gra-kolorowa-.jpg,file:///images/19993-large_default-push-popit-gra-kolorowa-.jpg;;;;;;;;;;;;;;;;;;;
